"lat"	"long"	"name"	"url"	"user"	"id"	"price"	"stars"	"reviews"	"accommodates"	"bathrooms"	"bedrooms"	"beds"	"propType"	"roomType"
29.7355834225674	-95.4133045721914	"Upper Kirby/Galleria/Montrose/Med C"	"/rooms/5468179?s=o5Lq41E4"	16533520	5468179	83	5	155	"3"	"1"	"1"	"2"	"House"	"Entire home/apt"
29.7452424454165	-95.3834507451277	"Montrose Lovely Urban Retreat"	"/rooms/11699899?s=o5Lq41E4"	3952714	11699899	56	5	4	"4"	"1"	"1"	"2"	"Townhouse"	"Private room"
29.7325946969188	-95.3883317746693	"TINY Central & Shady Studio w/Deck"	"/rooms/11768438?s=o5Lq41E4"	30983988	11768438	49	0	1	"2"	"1"	"0"	"2"	"Apartment"	"Entire home/apt"
29.6903752964767	-95.3986747250641	"Private Room Near Med Center & NRG"	"/rooms/2254092?s=o5Lq41E4"	11511110	2254092	50	5	59	"2"	"1"	"1"	"1"	"House"	"Private room"
29.7520874411246	-95.3672141967382	"Downtown High-rise with Parking"	"/rooms/5796038?s=o5Lq41E4"	22623861	5796038	82	5	61	"2"	"1"	"0"	"1"	"Apartment"	"Entire home/apt"
29.7504060661754	-95.3686291256026	"20th Floor Downtown High Rise Apt"	"/rooms/12165543?s=o5Lq41E4"	52831291	12165543	99	0	2	"2"	"1"	"1"	"1"	"Apartment"	"Entire home/apt"
29.7539205012844	-95.3904970552889	"Contemporary Condo Montrose/Midtown"	"/rooms/8294880?s=o5Lq41E4"	43736722	8294880	109	5	28	"2"	"1"	"1"	"1"	"Condominium"	"Entire home/apt"
29.7908264398367	-95.3705671461471	"Cozy Inner Loop Heights Cottage"	"/rooms/2414344?s=o5Lq41E4"	499201	2414344	87	5	122	"4"	"1"	"1"	"2"	"Apartment"	"Entire home/apt"
29.7432958062075	-95.372024711044	"MidtownHouston, direct Metro to NRG"	"/rooms/8312499?s=o5Lq41E4"	366809	8312499	45	5	20	"2"	"1"	"1"	"1"	"House"	"Private room"
29.73173550402	-95.3911890751203	"Montrose/Museum District Apartment"	"/rooms/11943141?s=o5Lq41E4"	31726773	11943141	49	5	9	"3"	"1"	"1"	"1"	"Apartment"	"Entire home/apt"
29.7473537777671	-95.3201561187769	"Clean Home! Cozy Private Room/Bath"	"/rooms/249741?s=o5Lq41E4"	1299791	249741	39	5	6	"2"	"1"	"1"	"1"	"House"	"Private room"
29.7376498914094	-95.4448395559834	"Treehouse Bungalow"	"/rooms/12126644?s=o5Lq41E4"	22384722	12126644	90	0	1	"3"	"1"	"1"	"1"	"Condominium"	"Entire home/apt"
29.7331116655884	-95.4275119161585	"Perfectly Located Apartment"	"/rooms/8810403?s=o5Lq41E4"	44626312	8810403	94	5	49	"2"	"1"	"1"	"1"	"Apartment"	"Entire home/apt"
29.751534486584	-95.3824583350564	"Modern 1st floor in luxury townhome"	"/rooms/7453760?s=o5Lq41E4"	39036201	7453760	55	5	26	"2"	"1"	"1"	"1"	"House"	"Private room"
29.75174814284	-95.3408856272082	"Modern Townhouse Loft in Downtown"	"/rooms/10985403?s=o5Lq41E4"	20178471	10985403	60	5	10	"2"	"2"	"1"	"1"	"House"	"Private room"
29.7747687883772	-95.4108822022352	"Beautiful Room Close to Everything"	"/rooms/10899151?s=o5Lq41E4"	9615237	10899151	55	5	14	"2"	"1.5"	"1"	"1"	"House"	"Private room"
29.7472264940109	-95.3962157250978	"Safe Clean Private ensuite 1BD 1BTH"	"/rooms/9717384?s=o5Lq41E4"	10083453	9717384	64	5	29	"2"	"1"	"1"	"1"	"House"	"Private room"
29.7504470562687	-95.3509219654605	"E. Downtown - No Car? No Problem!"	"/rooms/6909450?s=o5Lq41E4"	26707661	6909450	54	5	13	"3"	"1"	"1"	"1"	"House"	"Private room"
29.7475960122081	-95.3797162675067	"The Heart of Midtown"	"/rooms/3894109?s=jGcIQdG2"	20154612	3894109	74	5	135	"2"	"1"	"1"	"1"	"House"	"Private room"
29.6795446802556	-95.418110143765	"Cozy Room by Medical Center/NRG"	"/rooms/9902578?s=jGcIQdG2"	50924259	9902578	42	4.5	13	"2"	"1"	"1"	"1"	"Condominium"	"Private room"
29.8006926152836	-95.4348737356466	"Inner Loop Private bedroom/bathroom"	"/rooms/8453657?s=jGcIQdG2"	33448534	8453657	45	5	19	"2"	"1"	"1"	"1"	"Apartment"	"Private room"
29.7818778516212	-95.3806041626486	"Home Suite Home in the Heights"	"/rooms/12006259?s=jGcIQdG2"	28394460	12006259	59	5	6	"2"	"1"	"1"	"1"	"House"	"Private room"
29.7586197455224	-95.3750660505879	"Walk Anywhere!"	"/rooms/8129554?s=jGcIQdG2"	42929221	8129554	50	5	11	"2"	"1"	"1"	"1"	"House"	"Private room"
29.7312741628025	-95.4234779612724	"River Oaks/Galleria/Medical Center"	"/rooms/8474094?s=jGcIQdG2"	44626312	8474094	101	5	65	"2"	"1"	"1"	"1"	"Apartment"	"Entire home/apt"
29.751620440834	-95.3822398418484	"Private Room with Bathroom Midtown"	"/rooms/4892312?s=jGcIQdG2"	25172760	4892312	64	5	69	"2"	"1"	"1"	"1"	"House"	"Private room"
29.7587035512012	-95.3867947768943	"Charming 2bd- Unbeatable Location!"	"/rooms/9156151?s=jGcIQdG2"	3317535	9156151	60	5	5	"2"	"1"	"1"	"2"	"House"	"Private room"
29.751534486584	-95.3824583350564	"Modern 1st floor in luxury townhome"	"/rooms/7453760?s=jGcIQdG2"	39036201	7453760	55	5	26	"2"	"1"	"1"	"1"	"House"	"Private room"
