"lat"	"long"	"name"	"url"	"user"	"id"	"price"	"stars"	"reviews"	"accommodates"	"bathrooms"	"bedrooms"	"beds"	"propType"	"roomType"	"filename"	"city"	"lat.z"	"long.z"	"lat.az"	"long.az"	"propType.t"	"multi"
41.9182702714102	-87.6923716790557	"Cozy Logan Square/Bucktown 2 BR"	"/rooms/9281302?s=ayaawVnC"	9113241	9281302	85	0	2	4	1	2	2	"House"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	0.252788934947068	-0.852490985660681	0.252788934947068	0.852490985660681	"House"	0
41.8590401104825	-87.6460353620097	"LUXURY URBAN LOFT - PILSEN"	"/rooms/3440257?s=ayaawVnC"	4728489	3440257	180	5	129	2	1	1	1	"Loft"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-1.05505118628987	0.483780798036155	1.05505118628987	0.483780798036155	"Other"	0
41.8826951422864	-87.6350420057831	"Luxury Chicago Skyline Condo"	"/rooms/3798087?s=ayaawVnC"	19505802	3798087	149	5	49	3	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.532732840742263	0.800813153437645	0.532732840742263	0.800813153437645	"Apartment"	0
41.949426363165	-87.6443372252122	"Adorable condo steps from Lake!"	"/rooms/3424741?s=ayaawVnC"	8565224	3424741	155	5	23	2	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	0.940735517898448	0.532752585869546	0.940735517898448	0.532752585869546	"Apartment"	0
41.9496551958483	-87.647445019891	"Stunning Chicago Loft "	"/rooms/4150121?s=ayaawVnC"	2441500	4150121	109	4.5	97	4	1	1	2	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	0.945788291005599	0.443128321285083	0.945788291005599	0.443128321285083	"Apartment"	0
41.8873393106737	-87.6209445241593	"1 BR Convertible in Loop (downtown)"	"/rooms/6627696?s=ayaawVnC"	54359	6627696	79	0	0	2	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.430186610045587	1.20736395669586	0.430186610045587	1.20736395669586	"Apartment"	0
41.9036828801774	-87.6309246588961	"Clean and Bright Gold Coast Studio"	"/rooms/9300991?s=ayaawVnC"	5393854	9300991	106	0	1	3	1	0	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.0693100635973784	0.919551430874073	0.0693100635973784	0.919551430874073	"Apartment"	0
41.8826992725266	-87.6338519468684	"Chicago Loop - New Studio"	"/rooms/6662776?s=ayaawVnC"	34876484	6662776	52	0	1	1	1	0	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.532641642377126	0.835132716364372	0.532641642377126	0.835132716364372	"Apartment"	0
41.9311859772051	-87.712681994748	"Botanical Studio in Logan Square"	"/rooms/7949769?s=ayaawVnC"	3450131	7949769	60	5	5	2	1	0	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	0.5379760417874	-1.43821085956979	0.5379760417874	1.43821085956979	"Apartment"	0
41.9052129893607	-87.6648774881903	"The Inn at The Bosworth Manor"	"/rooms/7180441?s=ayaawVnC"	13158325	7180441	75	5	25	2	1	0	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.0355242668267933	-0.0595986322927242	0.0355242668267933	0.0595986322927242	"Apartment"	0
41.9172045037233	-87.6564012179031	"Historic Storefront 2B Condo"	"/rooms/6120375?s=ayaawVnC"	1630832	6120375	175	5	11	4	1	2	2	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	0.229256097638873	0.184844636785711	0.229256097638873	0.184844636785711	"Apartment"	0
41.9159433424114	-87.7096233687525	"Chi-Town Coach House With Parking"	"/rooms/11106572?s=ayaawVnC"	20728198	11106572	90	5	14	4	1	2	2	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	0.201408843179082	-1.35000454807978	0.201408843179082	1.35000454807978	"Apartment"	0
41.9694338390521	-87.6530088123971	"Large 1 Bedroom, near beach and CTA"	"/rooms/3906188?s=ayaawVnC"	17037251	3906188	110	5	6	4	1	1	3	"Condominium"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	1.38251347831577	0.28267666240859	1.38251347831577	0.28267666240859	"Other"	0
41.9121025634188	-87.6862269104378	"Wicker Park Apt Tree Lined Street"	"/rooms/7955991?s=ayaawVnC"	41957138	7955991	95	0	1	3	1	2	2	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	0.116601968021958	-0.675284823304371	0.116601968021958	0.675284823304371	"Apartment"	0
41.922321629277	-87.6947083545457	"Cozy 2/1, 2 blocks from Cali Stop"	"/rooms/8085113?s=ayaawVnC"	42700211	8085113	110	5	5	4	1	2	2	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	0.342245527343594	-0.919877297823617	0.342245527343594	0.919877297823617	"Apartment"	0
41.8794007236005	-87.6671539586791	"Cool Loft by the United Center"	"/rooms/10907373?s=ayaawVnC"	5943592	10907373	125	0	2	4	1	2	2	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.605475728252522	-0.125248720053803	0.605475728252522	0.125248720053803	"Apartment"	0
41.896991908448	-87.6232712320028	"Warm Cozy 1 BR Apartment Goldcoast"	"/rooms/11608637?s=ayaawVnC"	56939491	11608637	140	0	1	3	1	1	2	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.217051031048929	1.14026509691597	0.217051031048929	1.14026509691597	"Apartment"	0
41.9019495587972	-87.665272086939	"2BD/2BA modern unit, great locale "	"/rooms/4188695?s=ayaawVnC"	9740267	4188695	190	5	7	4	2	2	2	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.107582916625604	-0.0709782845262974	0.107582916625604	0.0709782845262974	"Apartment"	0
41.8561725055311	-87.6758199433165	"APT for 4 - 15 minutes to Downtown"	"/rooms/11985414?s=ayaawVnC"	64059903	11985414	80	0	1	6	1	2	2	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-1.11836975150334	-0.375163074218305	1.11836975150334	0.375163074218305	"Apartment"	0
41.8876862747062	-87.6201987471245	"Downtown Chicago Haven"	"/rooms/7228352?s=ayaawVnC"	10733788	7228352	175	5	12	4	1	0	1	"Condominium"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.422525420624251	1.22887107836751	0.422525420624251	1.22887107836751	"Other"	0
41.8026821736171	-87.5944990174928	"Hyde Park heaven 20 min to downtown"	"/rooms/9167319?s=ayaawVnC"	22254292	9167319	85	5	6	6	1	3	3	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-2.29947074936835	1.97001378768991	2.29947074936835	1.97001378768991	"Apartment"	1
41.856436249779	-87.6616420692573	"Renovated Pilsen Flat, Free Parking"	"/rooms/7921040?s=ayaawVnC"	4981421	7921040	79	5	50	4	1	1	2	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-1.11254610855269	0.0337061295923742	1.11254610855269	0.0337061295923742	"Apartment"	0
41.9142961516147	-87.636471475095	"Old Town - Great Chicago location!!"	"/rooms/8700790?s=ayaawVnC"	4393681	8700790	135	0	1	3	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	0.165037808937081	0.759589343931185	0.165037808937081	0.759589343931185	"Apartment"	0
41.8887807370809	-87.6421164246544	"Luxurious Studio - Downtown Chicago"	"/rooms/9404752?s=ayaawVnC"	48770840	9404752	130	5	8	2	1	0	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.398358986118575	0.596797234037246	0.398358986118575	0.596797234037246	"Apartment"	0
41.8860383489499	-87.6141944351584	"Luxurious view"	"/rooms/12171604?s=ayaawVnC"	65384821	12171604	125	0	0	2	1.5	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.458912683247648	1.40202667579791	0.458912683247648	1.40202667579791	"Apartment"	0
41.9220758203036	-87.6552334027657	"Unique loft- heart of Lincoln Park!"	"/rooms/7482330?s=ayaawVnC"	8452959	7482330	250	5	4	6	1.5	2	3	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	0.336817906811387	0.218522721626225	0.336817906811387	0.218522721626225	"Apartment"	0
41.901078550897	-87.6298382727389	"Phenomenal Views Gold Coast Chicago"	"/rooms/7182379?s=ayaawVnC"	2733842	7182379	186	0	1	2	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.126815332340097	0.950881222722656	0.126815332340097	0.950881222722656	"Apartment"	0
41.9245071073098	-87.6938524022258	"Large, Private Logan Square Studio"	"/rooms/464581?s=ayaawVnC"	2308792	464581	75	5	308	4	1	0	2	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	0.39050229063125	-0.895192881664028	0.39050229063125	0.895192881664028	"Apartment"	0
41.8853944512311	-87.6163458566773	"Heart of Downton Luxury Apartment"	"/rooms/10065216?s=ayaawVnC"	51649454	10065216	80	0	2	2	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.473130359806909	1.33998281789496	0.473130359806909	1.33998281789496	"Apartment"	0
41.9462117176181	-87.6506565134454	"Cozy, Modern 2-BR by Wrigley Field"	"/rooms/11606217?s=ayaawVnC"	2392656	11606217	125	0	1	4	1	2	2	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	0.869754072703158	0.350513532414124	0.869754072703158	0.350513532414124	"Apartment"	0
41.8988786384269	-87.6334099316707	"River North Cozy 2 Bedroom"	"/rooms/4803666?s=ayaawVnC"	20941731	4803666	140	4.5	45	4	1	2	2	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.175390817304832	0.847879789811602	0.175390817304832	0.847879789811602	"Apartment"	0
41.9155639377637	-87.7186464259089	"Comfy Logan Square blocks from 606."	"/rooms/8310869?s=ayaawVnC"	43280007	8310869	80	5	52	3	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	0.193031344069212	-1.61021635276009	0.193031344069212	1.61021635276009	"Apartment"	0
41.8799838434763	-87.6534609479086	"West Loop Apartment"	"/rooms/12207987?s=ayaawVnC"	65651905	12207987	125	0	1	4	2	2	3	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.592600065631908	0.269637733876187	0.592600065631908	0.269637733876187	"Apartment"	0
41.8796042229806	-87.6794749136013	"Contemporary Condo by United Center"	"/rooms/8590893?s=ayaawVnC"	11099237	8590893	135	5	19	6	2	2	2	"Condominium"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.600982330804649	-0.480567085007059	0.600982330804649	0.480567085007059	"Other"	0
41.9694281450814	-87.6523956663718	"Ideal one bedroom in Uptown!"	"/rooms/9215783?s=ayaawVnC"	41768820	9215783	60	5	3	2	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	1.38238775177353	0.300358899261447	1.38238775177353	0.300358899261447	"Apartment"	0
41.9091711261997	-87.6684638635039	"Spacious Wicker Park/Bucktown Apt"	"/rooms/10683080?s=ayaawVnC"	78936	10683080	100	0	0	2	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	0.0518739452042934	-0.163024464185164	0.0518739452042934	0.163024464185164	"Apartment"	0
41.9553900873925	-87.6446209752147	"Cozy 1BR condo on Lake Shore Drive"	"/rooms/11167771?s=ayaawVnC"	57295984	11167771	95	5	4	2	1	1	1	"Condominium"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	1.07241839186931	0.524569649759175	1.07241839186931	0.524569649759175	"Other"	0
41.9151349523627	-87.7060630962083	"Elegant Logan Square Walk Up"	"/rooms/9937380?s=ayaawVnC"	24729736	9937380	125	4.5	3	2	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	0.183559069976642	-1.24733148197549	0.183559069976642	1.24733148197549	"Apartment"	0
41.8227192664446	-87.617433604391	"Minutes from EVERYTHING!"	"/rooms/8031382?s=ayaawVnC"	42247480	8031382	90	5	8	6	1	1	2	"Other"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-1.85703882782177	1.30861376074371	1.85703882782177	1.30861376074371	"Other"	0
41.7896172479354	-87.7177588311932	"Accessibility to Airport&Downtown!"	"/rooms/7116810?s=ayaawVnC"	37279996	7116810	120	5	7	2	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-2.58795272746679	-1.5846194160683	2.58795272746679	1.5846194160683	"Apartment"	0
41.8937046735265	-87.6675685949389	"Cozy 1 BR Apartment in West Town"	"/rooms/8743145?s=ayaawVnC"	5325851	8743145	124	4.5	14	3	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.28963529641195	-0.13720622487502	0.28963529641195	0.13720622487502	"Apartment"	0
41.9461496723277	-87.6592715170838	"Wrigley/Lakeview 2BR/2Bth w/balcony"	"/rooms/10873947?s=ayaawVnC"	3274582	10873947	195	0	2	4	2	2	2	"Condominium"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	0.868384072709128	0.102069395884944	0.868384072709128	0.102069395884944	"Other"	0
41.986805411313	-87.6621767930235	"Delightful Apartment"	"/rooms/6852681?s=ayaawVnC"	35908017	6852681	140	5	5	2	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	1.76608898808863	0.018285476281789	1.76608898808863	0.018285476281789	"Apartment"	0
41.88130256369	-87.6969024222251	"2BR UnitedCenter Lstop $0Park WiFi!"	"/rooms/6935065?s=ayaawVnC"	36357506	6935065	95	3.5	13	8	1	2	4	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.563481873529352	-0.983151008778882	0.563481873529352	0.983151008778882	"Apartment"	0
41.8957934163935	-87.6338354752608	"Charming River North 2nd Floor Flat"	"/rooms/8551616?s=ayaawVnC"	36549783	8551616	150	0	2	2	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.243514507921308	0.835607733497425	0.243514507921308	0.835607733497425	"Apartment"	0
41.948773388443	-87.6472100791806	"Charming, Comfy & Perfectly Located"	"/rooms/10231945?s=ayaawVnC"	3980999	10231945	120	0	0	3	1	1	1	"Condominium"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	0.92631741525933	0.44990366861872	0.92631741525933	0.44990366861872	"Other"	0
41.8406186724177	-87.6594158984012	"Colorful 2nd floor Bridgeport apt."	"/rooms/9751499?s=ayaawVnC"	50288290	9751499	40	5	3	3	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-1.46180840954719	0.0979056493282396	1.46180840954719	0.0979056493282396	"Apartment"	0
41.8568295887461	-87.6262939094604	"City Center Condo by Museum Campus"	"/rooms/11971685?s=ayaawVnC"	7199413	11971685	199	0	1	4	1	1	1	"Condominium"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-1.10386093069123	1.05309548881377	1.10386093069123	1.05309548881377	"Other"	0
41.8694107150645	-87.6325478882428	"Trendy apartment in the south loop!"	"/rooms/12434809?s=ayaawVnC"	19987055	12434809	161	0	0	4	2	2	2	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.82606155429527	0.872739864639772	0.82606155429527	0.872739864639772	"Apartment"	0
41.8918382148782	-87.6688006215628	"Historic East Village in West Town"	"/rooms/7291481?s=ayaawVnC"	38186342	7291481	95	5	6	4	1	1	1	"Other"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.330847906113582	-0.172736075308343	0.330847906113582	0.172736075308343	"Other"	0
41.902952870852	-87.6322274186809	"Studio in the heart of Gold Coast"	"/rooms/8210157?s=ayaawVnC"	43292695	8210157	125	4.5	6	2	1	0	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.0854291399207213	0.881981739272886	0.0854291399207213	0.881981739272886	"Apartment"	0
41.9180174319911	-87.7022336447899	"Logan Square condo"	"/rooms/7731704?s=ayaawVnC"	2343342	7731704	125	5	4	4	2	2	2	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	0.247206077643513	-1.13689568984375	0.247206077643513	1.13689568984375	"Apartment"	0
41.8641906773857	-87.6214497876697	"Museum Dist/Soldier Field/So.Loop"	"/rooms/12040916?s=ayaawVnC"	64460037	12040916	135	0	0	4	2	1	2	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.941323350038699	1.19279289418315	0.941323350038699	1.19279289418315	"Apartment"	0
41.8661149640132	-87.6235406190888	"WOW! Convenient and clean in Sloop!"	"/rooms/8718354?s=ayaawVnC"	34110564	8718354	72	0	2	3	1	0	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.898833861291986	1.13249636636392	0.898833861291986	1.13249636636392	"Apartment"	0
41.8945010861527	-87.6625066603132	"Bright Newly Renovated Abode"	"/rooms/7822338?s=ayaawVnC"	41184665	7822338	144	5	11	3	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.272049992416628	0.00877258488940679	0.272049992416628	0.00877258488940679	"Apartment"	0
41.8962773448622	-87.6605112262737	"Bright, cozy West Town studio"	"/rooms/5595149?s=ayaawVnC"	29012536	5595149	100	4.5	55	2	1	0	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.232829055488674	0.0663179914560413	0.232829055488674	0.0663179914560413	"Apartment"	0
41.9294997765485	-87.6435001789696	"Heart of the Lincoln Park 1br APT"	"/rooms/12411751?s=ayaawVnC"	3006883	12411751	95	0	0	2	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	0.500743644700894	0.556891778341792	0.500743644700894	0.556891778341792	"Apartment"	0
41.9635631705017	-87.6546581914009	"Charming apt in Uptown near Red EL"	"/rooms/6950987?s=ayaawVnC"	31358400	6950987	120	0	1	2	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	1.25288533366037	0.235110978213099	1.25288533366037	0.235110978213099	"Apartment"	0
41.9009320492565	-87.6895413247533	"Spacious Modern 2 BR with Roof Deck"	"/rooms/6931714?s=ayaawVnC"	36339062	6931714	175	5	18	4	2	2	2	"Condominium"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.130050182968102	-0.770867696774913	0.130050182968102	0.770867696774913	"Other"	0
41.8797918078223	-87.6401476595357	"LUXURY SKYHOUSE W/FREE PARKING!"	"/rooms/7771452?s=ayaawVnC"	6341314	7771452	225	5	19	2	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.596840336620183	0.653573547835325	0.596840336620183	0.653573547835325	"Apartment"	0
41.8810670842553	-87.6644949599516	"Loft Condo/Apt in West Loop"	"/rooms/7916352?s=ayaawVnC"	40606405	7916352	100	0	1	1	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.568681411190624	-0.0485670759578048	0.568681411190624	0.0485670759578048	"Apartment"	0
41.8556055108318	-87.6703092230077	"Urban Retreat: Bed and Breakfast"	"/rooms/628299?s=ayaawVnC"	3120791	628299	84	4.5	74	3	1	1	2	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-1.13088935983559	-0.216241940085591	1.13088935983559	0.216241940085591	"Apartment"	0
41.898687981477	-87.6704895474981	"Unique West Town Apartment"	"/rooms/4873967?s=ayaawVnC"	25071896	4873967	90	5	7	3	1	2	2	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.179600645618019	-0.221442235313506	0.179600645618019	0.221442235313506	"Apartment"	0
41.8705008215929	-87.6290932992063	"Modern South Loop Studio, Near Lake"	"/rooms/1297297?s=ayaawVnC"	7053313	1297297	150	5	7	2	1	0	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.80199129968282	0.972365172562985	0.80199129968282	0.972365172562985	"Apartment"	0
41.8942529593203	-87.6846755280652	"iKlektik House // Blue Jay"	"/rooms/2844042?s=ayaawVnC"	8813383	2844042	98	5	43	3	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.277528792769181	-0.63054521898563	0.277528792769181	0.63054521898563	"Apartment"	0
41.9271594070996	-87.6578750659697	"Stylish Lincoln Park 2BR w/patio"	"/rooms/3534562?s=ayaawVnC"	2013410	3534562	175	5	99	5	1	2	3	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	0.449066779133735	0.142341008737079	0.449066779133735	0.142341008737079	"Apartment"	0
41.9343077233338	-87.6533004984903	"Lincoln Park/Lake view. Great area"	"/rooms/10673891?s=ayaawVnC"	55134740	10673891	59	4	7	3	1	0	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	0.606906207964412	0.274264861020877	0.606906207964412	0.274264861020877	"Apartment"	0
41.8876657895609	-87.6223179516395	"Studio in the Heart of Chicago"	"/rooms/11944404?s=ayaawVnC"	1880124	11944404	89	0	0	2	1	0	2	"Apartment"	"Entire home/apt"	"airbnb_scrape_Chicago--IL_entire.txt"	"Chicago"	-0.422977745833097	1.1677563118559	0.422977745833097	1.1677563118559	"Apartment"	0
41.8824792363577	-87.6409792270065	"Private bedroom with great view"	"/rooms/11190920?s=wT7IJDNJ"	58239424	11190920	41	5	4	1	0.5	1	1	"Apartment"	"Private room"	"airbnb_scrape_Chicago--IL_private.txt"	"Chicago"	-0.537500182777836	0.629592355148745	0.537500182777836	0.629592355148745	"Apartment"	0
41.8765479167048	-87.6819787769983	"United Center  Medical District UIC"	"/rooms/10251276?s=wT7IJDNJ"	33137061	10251276	44	5	19	1	1	1	1	"Apartment"	"Private room"	"airbnb_scrape_Chicago--IL_private.txt"	"Chicago"	-0.668467542860066	-0.552774852498249	0.668467542860066	0.552774852498249	"Apartment"	0
41.801643489181	-87.5947976796717	"Historic Hyde Park, 20 min to Loop"	"/rooms/10371346?s=wT7IJDNJ"	22254292	10371346	40	5	10	3	1	1	1	"Apartment"	"Private room"	"airbnb_scrape_Chicago--IL_private.txt"	"Chicago"	-2.32240557104643	1.96140080616758	2.32240557104643	1.96140080616758	"Apartment"	1
41.9407506241239	-87.6410978377439	"Vintage Garden Flat in Lakeview"	"/rooms/4968299?s=wT7IJDNJ"	15023019	4968299	65	5	81	2	1	1	1	"Apartment"	"Private room"	"airbnb_scrape_Chicago--IL_private.txt"	"Chicago"	0.749169609219152	0.626171794522896	0.749169609219152	0.626171794522896	"Apartment"	0
41.93848927846	-87.6483909626095	"Lakeview APT by train"	"/rooms/12467192?s=wT7IJDNJ"	67470289	12467192	100	0	0	2	1	1	1	"Apartment"	"Private room"	"airbnb_scrape_Chicago--IL_private.txt"	"Chicago"	0.699237639747576	0.415848713316391	0.699237639747576	0.415848713316391	"Apartment"	0
41.855374390429	-87.6628549366038	"Homey Happy Place - Heart of Pilsen"	"/rooms/3662339?s=wT7IJDNJ"	9824952	3662339	62	5	73	2	1	1	1	"Apartment"	"Private room"	"airbnb_scrape_Chicago--IL_private.txt"	"Chicago"	-1.13599264726359	-0.00127119523213844	1.13599264726359	0.00127119523213844	"Apartment"	0
41.8557101027408	-87.6589119534564	"Stylish Pilsen Flat- Near Downtown!"	"/rooms/3497176?s=wT7IJDNJ"	17606512	3497176	40	4.5	110	1	1	1	1	"Apartment"	"Private room"	"airbnb_scrape_Chicago--IL_private.txt"	"Chicago"	-1.12857990308577	0.112438686332853	1.12857990308577	0.112438686332853	"Apartment"	0
41.9118574147798	-87.6990631874877	"Cozy Vintage Humboldt Park Room"	"/rooms/6272432?s=wT7IJDNJ"	32410954	6272432	65	4.5	34	2	1	1	1	"Apartment"	"Private room"	"airbnb_scrape_Chicago--IL_private.txt"	"Chicago"	0.111188928098991	-1.04546432661855	0.111188928098991	1.04546432661855	"Apartment"	0
41.9091873357041	-87.6897841468207	"Bright and Happy Apt on North Ave"	"/rooms/9634874?s=wT7IJDNJ"	36372369	9634874	56	5	16	2	1	1	1	"Apartment"	"Private room"	"airbnb_scrape_Chicago--IL_private.txt"	"Chicago"	0.0522318615067442	-0.777870330946135	0.0522318615067442	0.777870330946135	"Apartment"	0
41.9330943232667	-87.6471332233257	"One bedroom Lincoln Park/Lakeview"	"/rooms/4795892?s=wT7IJDNJ"	7573560	4795892	63	5	94	2	1	1	1	"House"	"Private room"	"airbnb_scrape_Chicago--IL_private.txt"	"Chicago"	0.580113552567043	0.452120079349261	0.580113552567043	0.452120079349261	"House"	0
41.8588555219451	-87.6230145660276	"Affordable Cozy Room near McCormick"	"/rooms/7363695?s=wT7IJDNJ"	766192	7363695	45	4.5	9	1	1	1	1	"Townhouse"	"Private room"	"airbnb_scrape_Chicago--IL_private.txt"	"Chicago"	-1.05912702014466	1.14766696919155	1.05912702014466	1.14766696919155	"Other"	0
41.9415717004549	-87.7065616523859	"Spacious 2 bed+Breakfast/Blue Line"	"/rooms/11358247?s=wT7IJDNJ"	53292317	11358247	55	4.5	12	4	1	1	2	"Apartment"	"Private room"	"airbnb_scrape_Chicago--IL_private.txt"	"Chicago"	0.76729950370975	-1.26170911479552	0.76729950370975	1.26170911479552	"Apartment"	0
41.8816626631225	-87.6864695876111	"Chicago Bedroom (BB3)"	"/rooms/10034077?s=wT7IJDNJ"	18714715	10034077	49	5	4	2	1	1	1	"Apartment"	"Private room"	"airbnb_scrape_Chicago--IL_private.txt"	"Chicago"	-0.555530646011484	-0.682283278941485	0.555530646011484	0.682283278941485	"Apartment"	1
41.926116698393	-87.6966878788676	"Sunny, Large Private Room"	"/rooms/9696138?s=wT7IJDNJ"	50073327	9696138	47	5	7	2	1.5	1	1	"House"	"Private room"	"airbnb_scrape_Chicago--IL_private.txt"	"Chicago"	0.426043098969871	-0.976963891345606	0.426043098969871	0.976963891345606	"House"	0
